Time_Index,Methanol_Demand_Tons_MA,Methanol_Demand_Tons_CT,Methanol_Demand_Tons_ME
6737,105.881,59.1602,30.5075
6738,105.881,59.1602,30.5075
6739,105.881,59.1602,30.5075
6740,105.881,59.1602,30.5075
6741,105.881,59.1602,30.5075
6742,105.881,59.1602,30.5075
6743,105.881,59.1602,30.5075
6744,105.881,59.1602,30.5075
6745,105.881,59.1602,30.5075
6746,105.881,59.1602,30.5075
6747,105.881,59.1602,30.5075
6748,105.881,59.1602,30.5075
6749,105.881,59.1602,30.5075
6750,105.881,59.1602,30.5075
6751,105.881,59.1602,30.5075
6752,105.881,59.1602,30.5075
6753,105.881,59.1602,30.5075
6754,105.881,59.1602,30.5075
6755,105.881,59.1602,30.5075
6756,105.881,59.1602,30.5075
6757,105.881,59.1602,30.5075
6758,105.881,59.1602,30.5075
6759,105.881,59.1602,30.5075
6760,105.881,59.1602,30.5075
6761,105.881,59.1602,30.5075
6762,105.881,59.1602,30.5075
6763,105.881,59.1602,30.5075
6764,105.881,59.1602,30.5075
6765,105.881,59.1602,30.5075
6766,105.881,59.1602,30.5075
6767,105.881,59.1602,30.5075
6768,105.881,59.1602,30.5075
6769,105.881,59.1602,30.5075
6770,105.881,59.1602,30.5075
6771,105.881,59.1602,30.5075
6772,105.881,59.1602,30.5075
6773,105.881,59.1602,30.5075
6774,105.881,59.1602,30.5075
6775,105.881,59.1602,30.5075
6776,105.881,59.1602,30.5075
6777,105.881,59.1602,30.5075
6778,105.881,59.1602,30.5075
6779,105.881,59.1602,30.5075
6780,105.881,59.1602,30.5075
6781,105.881,59.1602,30.5075
6782,105.881,59.1602,30.5075
6783,105.881,59.1602,30.5075
6784,105.881,59.1602,30.5075
6785,105.881,59.1602,30.5075
6786,105.881,59.1602,30.5075
6787,105.881,59.1602,30.5075
6788,105.881,59.1602,30.5075
6789,105.881,59.1602,30.5075
6790,105.881,59.1602,30.5075
6791,105.881,59.1602,30.5075
6792,105.881,59.1602,30.5075
6793,105.881,59.1602,30.5075
6794,105.881,59.1602,30.5075
6795,105.881,59.1602,30.5075
6796,105.881,59.1602,30.5075
6797,105.881,59.1602,30.5075
6798,105.881,59.1602,30.5075
6799,105.881,59.1602,30.5075
6800,105.881,59.1602,30.5075
6801,105.881,59.1602,30.5075
6802,105.881,59.1602,30.5075
6803,105.881,59.1602,30.5075
6804,105.881,59.1602,30.5075
6805,105.881,59.1602,30.5075
6806,105.881,59.1602,30.5075
6807,105.881,59.1602,30.5075
6808,105.881,59.1602,30.5075
6809,105.881,59.1602,30.5075
6810,105.881,59.1602,30.5075
6811,105.881,59.1602,30.5075
6812,105.881,59.1602,30.5075
6813,105.881,59.1602,30.5075
6814,105.881,59.1602,30.5075
6815,105.881,59.1602,30.5075
6816,105.881,59.1602,30.5075
6817,105.881,59.1602,30.5075
6818,105.881,59.1602,30.5075
6819,105.881,59.1602,30.5075
6820,105.881,59.1602,30.5075
6821,105.881,59.1602,30.5075
6822,105.881,59.1602,30.5075
6823,105.881,59.1602,30.5075
6824,105.881,59.1602,30.5075
6825,105.881,59.1602,30.5075
6826,105.881,59.1602,30.5075
6827,105.881,59.1602,30.5075
6828,105.881,59.1602,30.5075
6829,105.881,59.1602,30.5075
6830,105.881,59.1602,30.5075
6831,105.881,59.1602,30.5075
6832,105.881,59.1602,30.5075
6833,105.881,59.1602,30.5075
6834,105.881,59.1602,30.5075
6835,105.881,59.1602,30.5075
6836,105.881,59.1602,30.5075
6837,105.881,59.1602,30.5075
6838,105.881,59.1602,30.5075
6839,105.881,59.1602,30.5075
6840,105.881,59.1602,30.5075
6841,105.881,59.1602,30.5075
6842,105.881,59.1602,30.5075
6843,105.881,59.1602,30.5075
6844,105.881,59.1602,30.5075
6845,105.881,59.1602,30.5075
6846,105.881,59.1602,30.5075
6847,105.881,59.1602,30.5075
6848,105.881,59.1602,30.5075
6849,105.881,59.1602,30.5075
6850,105.881,59.1602,30.5075
6851,105.881,59.1602,30.5075
6852,105.881,59.1602,30.5075
6853,105.881,59.1602,30.5075
6854,105.881,59.1602,30.5075
6855,105.881,59.1602,30.5075
6856,105.881,59.1602,30.5075
6857,105.881,59.1602,30.5075
6858,105.881,59.1602,30.5075
6859,105.881,59.1602,30.5075
6860,105.881,59.1602,30.5075
6861,105.881,59.1602,30.5075
6862,105.881,59.1602,30.5075
6863,105.881,59.1602,30.5075
6864,105.881,59.1602,30.5075
6865,105.881,59.1602,30.5075
6866,105.881,59.1602,30.5075
6867,105.881,59.1602,30.5075
6868,105.881,59.1602,30.5075
6869,105.881,59.1602,30.5075
6870,105.881,59.1602,30.5075
6871,105.881,59.1602,30.5075
6872,105.881,59.1602,30.5075
6873,105.881,59.1602,30.5075
6874,105.881,59.1602,30.5075
6875,105.881,59.1602,30.5075
6876,105.881,59.1602,30.5075
6877,105.881,59.1602,30.5075
6878,105.881,59.1602,30.5075
6879,105.881,59.1602,30.5075
6880,105.881,59.1602,30.5075
6881,105.881,59.1602,30.5075
6882,105.881,59.1602,30.5075
6883,105.881,59.1602,30.5075
6884,105.881,59.1602,30.5075
6885,105.881,59.1602,30.5075
6886,105.881,59.1602,30.5075
6887,105.881,59.1602,30.5075
6888,105.881,59.1602,30.5075
6889,105.881,59.1602,30.5075
6890,105.881,59.1602,30.5075
6891,105.881,59.1602,30.5075
6892,105.881,59.1602,30.5075
6893,105.881,59.1602,30.5075
6894,105.881,59.1602,30.5075
6895,105.881,59.1602,30.5075
6896,105.881,59.1602,30.5075
6897,105.881,59.1602,30.5075
6898,105.881,59.1602,30.5075
6899,105.881,59.1602,30.5075
6900,105.881,59.1602,30.5075
6901,105.881,59.1602,30.5075
6902,105.881,59.1602,30.5075
6903,105.881,59.1602,30.5075
6904,105.881,59.1602,30.5075
6905,105.881,59.1602,30.5075
6906,105.881,59.1602,30.5075
6907,105.881,59.1602,30.5075
6908,105.881,59.1602,30.5075
6909,105.881,59.1602,30.5075
6910,105.881,59.1602,30.5075
6911,105.881,59.1602,30.5075
6912,105.881,59.1602,30.5075
6913,105.881,59.1602,30.5075
6914,105.881,59.1602,30.5075
6915,105.881,59.1602,30.5075
6916,105.881,59.1602,30.5075
6917,105.881,59.1602,30.5075
6918,105.881,59.1602,30.5075
6919,105.881,59.1602,30.5075
6920,105.881,59.1602,30.5075
6921,105.881,59.1602,30.5075
6922,105.881,59.1602,30.5075
6923,105.881,59.1602,30.5075
6924,105.881,59.1602,30.5075
6925,105.881,59.1602,30.5075
6926,105.881,59.1602,30.5075
6927,105.881,59.1602,30.5075
6928,105.881,59.1602,30.5075
6929,105.881,59.1602,30.5075
6930,105.881,59.1602,30.5075
6931,105.881,59.1602,30.5075
6932,105.881,59.1602,30.5075
6933,105.881,59.1602,30.5075
6934,105.881,59.1602,30.5075
6935,105.881,59.1602,30.5075
6936,105.881,59.1602,30.5075
6937,105.881,59.1602,30.5075
6938,105.881,59.1602,30.5075
6939,105.881,59.1602,30.5075
6940,105.881,59.1602,30.5075
6941,105.881,59.1602,30.5075
6942,105.881,59.1602,30.5075
6943,105.881,59.1602,30.5075
6944,105.881,59.1602,30.5075
6945,105.881,59.1602,30.5075
6946,105.881,59.1602,30.5075
6947,105.881,59.1602,30.5075
6948,105.881,59.1602,30.5075
6949,105.881,59.1602,30.5075
6950,105.881,59.1602,30.5075
6951,105.881,59.1602,30.5075
6952,105.881,59.1602,30.5075
6953,105.881,59.1602,30.5075
6954,105.881,59.1602,30.5075
6955,105.881,59.1602,30.5075
6956,105.881,59.1602,30.5075
6957,105.881,59.1602,30.5075
6958,105.881,59.1602,30.5075
6959,105.881,59.1602,30.5075
6960,105.881,59.1602,30.5075
6961,105.881,59.1602,30.5075
6962,105.881,59.1602,30.5075
6963,105.881,59.1602,30.5075
6964,105.881,59.1602,30.5075
6965,105.881,59.1602,30.5075
6966,105.881,59.1602,30.5075
6967,105.881,59.1602,30.5075
6968,105.881,59.1602,30.5075
6969,105.881,59.1602,30.5075
6970,105.881,59.1602,30.5075
6971,105.881,59.1602,30.5075
6972,105.881,59.1602,30.5075
6973,105.881,59.1602,30.5075
6974,105.881,59.1602,30.5075
6975,105.881,59.1602,30.5075
6976,105.881,59.1602,30.5075
6977,105.881,59.1602,30.5075
6978,105.881,59.1602,30.5075
6979,105.881,59.1602,30.5075
6980,105.881,59.1602,30.5075
6981,105.881,59.1602,30.5075
6982,105.881,59.1602,30.5075
6983,105.881,59.1602,30.5075
6984,105.881,59.1602,30.5075
6985,105.881,59.1602,30.5075
6986,105.881,59.1602,30.5075
6987,105.881,59.1602,30.5075
6988,105.881,59.1602,30.5075
6989,105.881,59.1602,30.5075
6990,105.881,59.1602,30.5075
6991,105.881,59.1602,30.5075
6992,105.881,59.1602,30.5075
6993,105.881,59.1602,30.5075
6994,105.881,59.1602,30.5075
6995,105.881,59.1602,30.5075
6996,105.881,59.1602,30.5075
6997,105.881,59.1602,30.5075
6998,105.881,59.1602,30.5075
6999,105.881,59.1602,30.5075
7000,105.881,59.1602,30.5075
7001,105.881,59.1602,30.5075
7002,105.881,59.1602,30.5075
7003,105.881,59.1602,30.5075
7004,105.881,59.1602,30.5075
7005,105.881,59.1602,30.5075
7006,105.881,59.1602,30.5075
7007,105.881,59.1602,30.5075
7008,105.881,59.1602,30.5075
7009,105.881,59.1602,30.5075
7010,105.881,59.1602,30.5075
7011,105.881,59.1602,30.5075
7012,105.881,59.1602,30.5075
7013,105.881,59.1602,30.5075
7014,105.881,59.1602,30.5075
7015,105.881,59.1602,30.5075
7016,105.881,59.1602,30.5075
7017,105.881,59.1602,30.5075
7018,105.881,59.1602,30.5075
7019,105.881,59.1602,30.5075
7020,105.881,59.1602,30.5075
7021,105.881,59.1602,30.5075
7022,105.881,59.1602,30.5075
7023,105.881,59.1602,30.5075
7024,105.881,59.1602,30.5075
7025,105.881,59.1602,30.5075
7026,105.881,59.1602,30.5075
7027,105.881,59.1602,30.5075
7028,105.881,59.1602,30.5075
7029,105.881,59.1602,30.5075
7030,105.881,59.1602,30.5075
7031,105.881,59.1602,30.5075
7032,105.881,59.1602,30.5075
7033,105.881,59.1602,30.5075
7034,105.881,59.1602,30.5075
7035,105.881,59.1602,30.5075
7036,105.881,59.1602,30.5075
7037,105.881,59.1602,30.5075
7038,105.881,59.1602,30.5075
7039,105.881,59.1602,30.5075
7040,105.881,59.1602,30.5075
7041,105.881,59.1602,30.5075
7042,105.881,59.1602,30.5075
7043,105.881,59.1602,30.5075
7044,105.881,59.1602,30.5075
7045,105.881,59.1602,30.5075
7046,105.881,59.1602,30.5075
7047,105.881,59.1602,30.5075
7048,105.881,59.1602,30.5075
7049,105.881,59.1602,30.5075
7050,105.881,59.1602,30.5075
7051,105.881,59.1602,30.5075
7052,105.881,59.1602,30.5075
7053,105.881,59.1602,30.5075
7054,105.881,59.1602,30.5075
7055,105.881,59.1602,30.5075
7056,105.881,59.1602,30.5075
7057,105.881,59.1602,30.5075
7058,105.881,59.1602,30.5075
7059,105.881,59.1602,30.5075
7060,105.881,59.1602,30.5075
7061,105.881,59.1602,30.5075
7062,105.881,59.1602,30.5075
7063,105.881,59.1602,30.5075
7064,105.881,59.1602,30.5075
7065,105.881,59.1602,30.5075
7066,105.881,59.1602,30.5075
7067,105.881,59.1602,30.5075
7068,105.881,59.1602,30.5075
7069,105.881,59.1602,30.5075
7070,105.881,59.1602,30.5075
7071,105.881,59.1602,30.5075
7072,105.881,59.1602,30.5075
7073,105.881,59.1602,30.5075
7074,105.881,59.1602,30.5075
7075,105.881,59.1602,30.5075
7076,105.881,59.1602,30.5075
7077,105.881,59.1602,30.5075
7078,105.881,59.1602,30.5075
7079,105.881,59.1602,30.5075
7080,105.881,59.1602,30.5075
7081,105.881,59.1602,30.5075
7082,105.881,59.1602,30.5075
7083,105.881,59.1602,30.5075
7084,105.881,59.1602,30.5075
7085,105.881,59.1602,30.5075
7086,105.881,59.1602,30.5075
7087,105.881,59.1602,30.5075
7088,105.881,59.1602,30.5075
7089,105.881,59.1602,30.5075
7090,105.881,59.1602,30.5075
7091,105.881,59.1602,30.5075
7092,105.881,59.1602,30.5075
7093,105.881,59.1602,30.5075
7094,105.881,59.1602,30.5075
7095,105.881,59.1602,30.5075
7096,105.881,59.1602,30.5075
7097,105.881,59.1602,30.5075
7098,105.881,59.1602,30.5075
7099,105.881,59.1602,30.5075
7100,105.881,59.1602,30.5075
7101,105.881,59.1602,30.5075
7102,105.881,59.1602,30.5075
7103,105.881,59.1602,30.5075
7104,105.881,59.1602,30.5075
7105,105.881,59.1602,30.5075
7106,105.881,59.1602,30.5075
7107,105.881,59.1602,30.5075
7108,105.881,59.1602,30.5075
7109,105.881,59.1602,30.5075
7110,105.881,59.1602,30.5075
7111,105.881,59.1602,30.5075
7112,105.881,59.1602,30.5075
7113,105.881,59.1602,30.5075
7114,105.881,59.1602,30.5075
7115,105.881,59.1602,30.5075
7116,105.881,59.1602,30.5075
7117,105.881,59.1602,30.5075
7118,105.881,59.1602,30.5075
7119,105.881,59.1602,30.5075
7120,105.881,59.1602,30.5075
7121,105.881,59.1602,30.5075
7122,105.881,59.1602,30.5075
7123,105.881,59.1602,30.5075
7124,105.881,59.1602,30.5075
7125,105.881,59.1602,30.5075
7126,105.881,59.1602,30.5075
7127,105.881,59.1602,30.5075
7128,105.881,59.1602,30.5075
7129,105.881,59.1602,30.5075
7130,105.881,59.1602,30.5075
7131,105.881,59.1602,30.5075
7132,105.881,59.1602,30.5075
7133,105.881,59.1602,30.5075
7134,105.881,59.1602,30.5075
7135,105.881,59.1602,30.5075
7136,105.881,59.1602,30.5075
7137,105.881,59.1602,30.5075
7138,105.881,59.1602,30.5075
7139,105.881,59.1602,30.5075
7140,105.881,59.1602,30.5075
7141,105.881,59.1602,30.5075
7142,105.881,59.1602,30.5075
7143,105.881,59.1602,30.5075
7144,105.881,59.1602,30.5075
7145,105.881,59.1602,30.5075
7146,105.881,59.1602,30.5075
7147,105.881,59.1602,30.5075
7148,105.881,59.1602,30.5075
7149,105.881,59.1602,30.5075
7150,105.881,59.1602,30.5075
7151,105.881,59.1602,30.5075
7152,105.881,59.1602,30.5075
7153,105.881,59.1602,30.5075
7154,105.881,59.1602,30.5075
7155,105.881,59.1602,30.5075
7156,105.881,59.1602,30.5075
7157,105.881,59.1602,30.5075
7158,105.881,59.1602,30.5075
7159,105.881,59.1602,30.5075
7160,105.881,59.1602,30.5075
7161,105.881,59.1602,30.5075
7162,105.881,59.1602,30.5075
7163,105.881,59.1602,30.5075
7164,105.881,59.1602,30.5075
7165,105.881,59.1602,30.5075
7166,105.881,59.1602,30.5075
7167,105.881,59.1602,30.5075
7168,105.881,59.1602,30.5075
7169,105.881,59.1602,30.5075
7170,105.881,59.1602,30.5075
7171,105.881,59.1602,30.5075
7172,105.881,59.1602,30.5075
7173,105.881,59.1602,30.5075
7174,105.881,59.1602,30.5075
7175,105.881,59.1602,30.5075
7176,105.881,59.1602,30.5075
7177,105.881,59.1602,30.5075
7178,105.881,59.1602,30.5075
7179,105.881,59.1602,30.5075
7180,105.881,59.1602,30.5075
7181,105.881,59.1602,30.5075
7182,105.881,59.1602,30.5075
7183,105.881,59.1602,30.5075
7184,105.881,59.1602,30.5075
7185,105.881,59.1602,30.5075
7186,105.881,59.1602,30.5075
7187,105.881,59.1602,30.5075
7188,105.881,59.1602,30.5075
7189,105.881,59.1602,30.5075
7190,105.881,59.1602,30.5075
7191,105.881,59.1602,30.5075
7192,105.881,59.1602,30.5075
7193,105.881,59.1602,30.5075
7194,105.881,59.1602,30.5075
7195,105.881,59.1602,30.5075
7196,105.881,59.1602,30.5075
7197,105.881,59.1602,30.5075
7198,105.881,59.1602,30.5075
7199,105.881,59.1602,30.5075
7200,105.881,59.1602,30.5075
7201,105.881,59.1602,30.5075
7202,105.881,59.1602,30.5075
7203,105.881,59.1602,30.5075
7204,105.881,59.1602,30.5075
7205,105.881,59.1602,30.5075
7206,105.881,59.1602,30.5075
7207,105.881,59.1602,30.5075
7208,105.881,59.1602,30.5075
7209,105.881,59.1602,30.5075
7210,105.881,59.1602,30.5075
7211,105.881,59.1602,30.5075
7212,105.881,59.1602,30.5075
7213,105.881,59.1602,30.5075
7214,105.881,59.1602,30.5075
7215,105.881,59.1602,30.5075
7216,105.881,59.1602,30.5075
7217,105.881,59.1602,30.5075
7218,105.881,59.1602,30.5075
7219,105.881,59.1602,30.5075
7220,105.881,59.1602,30.5075
7221,105.881,59.1602,30.5075
7222,105.881,59.1602,30.5075
7223,105.881,59.1602,30.5075
7224,105.881,59.1602,30.5075
7225,105.881,59.1602,30.5075
7226,105.881,59.1602,30.5075
7227,105.881,59.1602,30.5075
7228,105.881,59.1602,30.5075
7229,105.881,59.1602,30.5075
7230,105.881,59.1602,30.5075
7231,105.881,59.1602,30.5075
7232,105.881,59.1602,30.5075
7233,105.881,59.1602,30.5075
7234,105.881,59.1602,30.5075
7235,105.881,59.1602,30.5075
7236,105.881,59.1602,30.5075
7237,105.881,59.1602,30.5075
7238,105.881,59.1602,30.5075
7239,105.881,59.1602,30.5075
7240,105.881,59.1602,30.5075
7241,105.881,59.1602,30.5075
7242,105.881,59.1602,30.5075
7243,105.881,59.1602,30.5075
7244,105.881,59.1602,30.5075
7245,105.881,59.1602,30.5075
7246,105.881,59.1602,30.5075
7247,105.881,59.1602,30.5075
7248,105.881,59.1602,30.5075
7249,105.881,59.1602,30.5075
7250,105.881,59.1602,30.5075
7251,105.881,59.1602,30.5075
7252,105.881,59.1602,30.5075
7253,105.881,59.1602,30.5075
7254,105.881,59.1602,30.5075
7255,105.881,59.1602,30.5075
7256,105.881,59.1602,30.5075
7257,105.881,59.1602,30.5075
7258,105.881,59.1602,30.5075
7259,105.881,59.1602,30.5075
7260,105.881,59.1602,30.5075
7261,105.881,59.1602,30.5075
7262,105.881,59.1602,30.5075
7263,105.881,59.1602,30.5075
7264,105.881,59.1602,30.5075
7265,105.881,59.1602,30.5075
7266,105.881,59.1602,30.5075
7267,105.881,59.1602,30.5075
7268,105.881,59.1602,30.5075
7269,105.881,59.1602,30.5075
7270,105.881,59.1602,30.5075
7271,105.881,59.1602,30.5075
7272,105.881,59.1602,30.5075
7273,105.881,59.1602,30.5075
7274,105.881,59.1602,30.5075
7275,105.881,59.1602,30.5075
7276,105.881,59.1602,30.5075
7277,105.881,59.1602,30.5075
7278,105.881,59.1602,30.5075
7279,105.881,59.1602,30.5075
7280,105.881,59.1602,30.5075
7281,105.881,59.1602,30.5075
7282,105.881,59.1602,30.5075
7283,105.881,59.1602,30.5075
7284,105.881,59.1602,30.5075
7285,105.881,59.1602,30.5075
7286,105.881,59.1602,30.5075
7287,105.881,59.1602,30.5075
7288,105.881,59.1602,30.5075
7289,105.881,59.1602,30.5075
7290,105.881,59.1602,30.5075
7291,105.881,59.1602,30.5075
7292,105.881,59.1602,30.5075
7293,105.881,59.1602,30.5075
7294,105.881,59.1602,30.5075
7295,105.881,59.1602,30.5075
7296,105.881,59.1602,30.5075
7297,111.712,58.1,27.4311
7298,111.712,58.1,27.4311
7299,111.712,58.1,27.4311
7300,111.712,58.1,27.4311
7301,111.712,58.1,27.4311
7302,111.712,58.1,27.4311
7303,111.712,58.1,27.4311
7304,111.712,58.1,27.4311
7305,111.712,58.1,27.4311
7306,111.712,58.1,27.4311
7307,111.712,58.1,27.4311
7308,111.712,58.1,27.4311
7309,111.712,58.1,27.4311
7310,111.712,58.1,27.4311
7311,111.712,58.1,27.4311
7312,111.712,58.1,27.4311
7313,111.712,58.1,27.4311
7314,111.712,58.1,27.4311
7315,111.712,58.1,27.4311
7316,111.712,58.1,27.4311
7317,111.712,58.1,27.4311
7318,111.712,58.1,27.4311
7319,111.712,58.1,27.4311
7320,111.712,58.1,27.4311
7321,111.712,58.1,27.4311
7322,111.712,58.1,27.4311
7323,111.712,58.1,27.4311
7324,111.712,58.1,27.4311
7325,111.712,58.1,27.4311
7326,111.712,58.1,27.4311
7327,111.712,58.1,27.4311
7328,111.712,58.1,27.4311
7329,111.712,58.1,27.4311
7330,111.712,58.1,27.4311
7331,111.712,58.1,27.4311
7332,111.712,58.1,27.4311
7333,111.712,58.1,27.4311
7334,111.712,58.1,27.4311
7335,111.712,58.1,27.4311
7336,111.712,58.1,27.4311
7337,111.712,58.1,27.4311
7338,111.712,58.1,27.4311
7339,111.712,58.1,27.4311
7340,111.712,58.1,27.4311
7341,111.712,58.1,27.4311
7342,111.712,58.1,27.4311
7343,111.712,58.1,27.4311
7344,111.712,58.1,27.4311
7345,111.712,58.1,27.4311
7346,111.712,58.1,27.4311
7347,111.712,58.1,27.4311
7348,111.712,58.1,27.4311
7349,111.712,58.1,27.4311
7350,111.712,58.1,27.4311
7351,111.712,58.1,27.4311
7352,111.712,58.1,27.4311
7353,111.712,58.1,27.4311
7354,111.712,58.1,27.4311
7355,111.712,58.1,27.4311
7356,111.712,58.1,27.4311
7357,111.712,58.1,27.4311
7358,111.712,58.1,27.4311
7359,111.712,58.1,27.4311
7360,111.712,58.1,27.4311
7361,111.712,58.1,27.4311
7362,111.712,58.1,27.4311
7363,111.712,58.1,27.4311
7364,111.712,58.1,27.4311
7365,111.712,58.1,27.4311
7366,111.712,58.1,27.4311
7367,111.712,58.1,27.4311
7368,111.712,58.1,27.4311
7369,111.712,58.1,27.4311
7370,111.712,58.1,27.4311
7371,111.712,58.1,27.4311
7372,111.712,58.1,27.4311
7373,111.712,58.1,27.4311
7374,111.712,58.1,27.4311
7375,111.712,58.1,27.4311
7376,111.712,58.1,27.4311
7377,111.712,58.1,27.4311
7378,111.712,58.1,27.4311
7379,111.712,58.1,27.4311
7380,111.712,58.1,27.4311
7381,111.712,58.1,27.4311
7382,111.712,58.1,27.4311
7383,111.712,58.1,27.4311
7384,111.712,58.1,27.4311
7385,111.712,58.1,27.4311
7386,111.712,58.1,27.4311
7387,111.712,58.1,27.4311
7388,111.712,58.1,27.4311
7389,111.712,58.1,27.4311
7390,111.712,58.1,27.4311
7391,111.712,58.1,27.4311
7392,111.712,58.1,27.4311
7393,111.712,58.1,27.4311
7394,111.712,58.1,27.4311
7395,111.712,58.1,27.4311
7396,111.712,58.1,27.4311
7397,111.712,58.1,27.4311
7398,111.712,58.1,27.4311
7399,111.712,58.1,27.4311
7400,111.712,58.1,27.4311
7401,111.712,58.1,27.4311
7402,111.712,58.1,27.4311
7403,111.712,58.1,27.4311
7404,111.712,58.1,27.4311
7405,111.712,58.1,27.4311
7406,111.712,58.1,27.4311
7407,111.712,58.1,27.4311
7408,111.712,58.1,27.4311
7409,111.712,58.1,27.4311
7410,111.712,58.1,27.4311
7411,111.712,58.1,27.4311
7412,111.712,58.1,27.4311
7413,111.712,58.1,27.4311
7414,111.712,58.1,27.4311
7415,111.712,58.1,27.4311
7416,111.712,58.1,27.4311
7417,111.712,58.1,27.4311
7418,111.712,58.1,27.4311
7419,111.712,58.1,27.4311
7420,111.712,58.1,27.4311
7421,111.712,58.1,27.4311
7422,111.712,58.1,27.4311
7423,111.712,58.1,27.4311
7424,111.712,58.1,27.4311
7425,111.712,58.1,27.4311
7426,111.712,58.1,27.4311
7427,111.712,58.1,27.4311
7428,111.712,58.1,27.4311
7429,111.712,58.1,27.4311
7430,111.712,58.1,27.4311
7431,111.712,58.1,27.4311
7432,111.712,58.1,27.4311
7433,111.712,58.1,27.4311
7434,111.712,58.1,27.4311
7435,111.712,58.1,27.4311
7436,111.712,58.1,27.4311
7437,111.712,58.1,27.4311
7438,111.712,58.1,27.4311
7439,111.712,58.1,27.4311
7440,111.712,58.1,27.4311
7441,111.712,58.1,27.4311
7442,111.712,58.1,27.4311
7443,111.712,58.1,27.4311
7444,111.712,58.1,27.4311
7445,111.712,58.1,27.4311
7446,111.712,58.1,27.4311
7447,111.712,58.1,27.4311
7448,111.712,58.1,27.4311
7449,111.712,58.1,27.4311
7450,111.712,58.1,27.4311
7451,111.712,58.1,27.4311
7452,111.712,58.1,27.4311
7453,111.712,58.1,27.4311
7454,111.712,58.1,27.4311
7455,111.712,58.1,27.4311
7456,111.712,58.1,27.4311
7457,111.712,58.1,27.4311
7458,111.712,58.1,27.4311
7459,111.712,58.1,27.4311
7460,111.712,58.1,27.4311
7461,111.712,58.1,27.4311
7462,111.712,58.1,27.4311
7463,111.712,58.1,27.4311
7464,111.712,58.1,27.4311
7465,111.712,58.1,27.4311
7466,111.712,58.1,27.4311
7467,111.712,58.1,27.4311
7468,111.712,58.1,27.4311
7469,111.712,58.1,27.4311
7470,111.712,58.1,27.4311
7471,111.712,58.1,27.4311
7472,111.712,58.1,27.4311
7473,111.712,58.1,27.4311
7474,111.712,58.1,27.4311
7475,111.712,58.1,27.4311
7476,111.712,58.1,27.4311
7477,111.712,58.1,27.4311
7478,111.712,58.1,27.4311
7479,111.712,58.1,27.4311
7480,111.712,58.1,27.4311
7481,111.712,58.1,27.4311
7482,111.712,58.1,27.4311
7483,111.712,58.1,27.4311
7484,111.712,58.1,27.4311
7485,111.712,58.1,27.4311
7486,111.712,58.1,27.4311
7487,111.712,58.1,27.4311
7488,111.712,58.1,27.4311
7489,111.712,58.1,27.4311
7490,111.712,58.1,27.4311
7491,111.712,58.1,27.4311
7492,111.712,58.1,27.4311
7493,111.712,58.1,27.4311
7494,111.712,58.1,27.4311
7495,111.712,58.1,27.4311
7496,111.712,58.1,27.4311
7497,111.712,58.1,27.4311
7498,111.712,58.1,27.4311
7499,111.712,58.1,27.4311
7500,111.712,58.1,27.4311
7501,111.712,58.1,27.4311
7502,111.712,58.1,27.4311
7503,111.712,58.1,27.4311
7504,111.712,58.1,27.4311
7505,111.712,58.1,27.4311
7506,111.712,58.1,27.4311
7507,111.712,58.1,27.4311
7508,111.712,58.1,27.4311
7509,111.712,58.1,27.4311
7510,111.712,58.1,27.4311
7511,111.712,58.1,27.4311
7512,111.712,58.1,27.4311
7513,111.712,58.1,27.4311
7514,111.712,58.1,27.4311
7515,111.712,58.1,27.4311
7516,111.712,58.1,27.4311
7517,111.712,58.1,27.4311
7518,111.712,58.1,27.4311
7519,111.712,58.1,27.4311
7520,111.712,58.1,27.4311
7521,111.712,58.1,27.4311
7522,111.712,58.1,27.4311
7523,111.712,58.1,27.4311
7524,111.712,58.1,27.4311
7525,111.712,58.1,27.4311
7526,111.712,58.1,27.4311
7527,111.712,58.1,27.4311
7528,111.712,58.1,27.4311
7529,111.712,58.1,27.4311
7530,111.712,58.1,27.4311
7531,111.712,58.1,27.4311
7532,111.712,58.1,27.4311
7533,111.712,58.1,27.4311
7534,111.712,58.1,27.4311
7535,111.712,58.1,27.4311
7536,111.712,58.1,27.4311
7537,111.712,58.1,27.4311
7538,111.712,58.1,27.4311
7539,111.712,58.1,27.4311
7540,111.712,58.1,27.4311
7541,111.712,58.1,27.4311
7542,111.712,58.1,27.4311
7543,111.712,58.1,27.4311
7544,111.712,58.1,27.4311
7545,111.712,58.1,27.4311
7546,111.712,58.1,27.4311
7547,111.712,58.1,27.4311
7548,111.712,58.1,27.4311
7549,111.712,58.1,27.4311
7550,111.712,58.1,27.4311
7551,111.712,58.1,27.4311
7552,111.712,58.1,27.4311
7553,111.712,58.1,27.4311
7554,111.712,58.1,27.4311
7555,111.712,58.1,27.4311
7556,111.712,58.1,27.4311
7557,111.712,58.1,27.4311
7558,111.712,58.1,27.4311
7559,111.712,58.1,27.4311
7560,111.712,58.1,27.4311
7561,111.712,58.1,27.4311
7562,111.712,58.1,27.4311
7563,111.712,58.1,27.4311
7564,111.712,58.1,27.4311
7565,111.712,58.1,27.4311
7566,111.712,58.1,27.4311
7567,111.712,58.1,27.4311
7568,111.712,58.1,27.4311
7569,111.712,58.1,27.4311
7570,111.712,58.1,27.4311
7571,111.712,58.1,27.4311
7572,111.712,58.1,27.4311
